Date,Age,Attrition,Business Travel,Department,Distance From Home,Education,Education Field,Gender,Job Role,Marital Status,Monthly Income,Over Time,Job Satisfaction,Environment Satisfaction,Relationship Satisfaction,Work Life Balance,Performance Rating,Total Working Years,Years At Company,Years In Current Role,Years Since Last Promotion,Training Times Last Year,Income_Leval,Age Group
2024-01-24,29,No,Travel_Rarely,R&D,15,High School,Life Sciences,Female,Research Scientist,Married,2168.0,Yes,4,2,1,2,3,6,5,4,1,2,Low,26-35
2023-04-03,22,Yes,Travel_Frequently,R&D,3,Master's Degree,Life Sciences,Male,Research Scientist,Married,2853.0,Yes,4,3,2,3,3,1,0,0,0,5,Low,18-25
2023-03-20,46,No,Travel_Rarely,Sales,2,Bachelor's Degree,Marketing,Female,Manager,Married,17048.0,No,1,3,1,3,4,28,26,15,15,2,High,46-55
2023-10-29,44,No,Non-Travel,R&D,17,Bachelor's Degree,Life Sciences,Male,Research Scientist,Single,2290.0,No,3,4,4,3,3,6,0,0,0,3,Low,36-45
2024-06-28,33,No,Travel_Rarely,HR,2,Bachelor's Degree,Human Resources,Male,Human Resources,Married,3600.0,No,3,2,4,3,3,5,5,4,1,2,Low,26-35
2023-09-25,41,Yes,Non-Travel,R&D,5,Associates Degree,Life Sciences,Male,Research Scientist,Divorced,2107.0,No,1,1,1,1,3,5,1,0,0,2,Low,36-45
2023-02-05,30,No,Travel_Rarely,Sales,29,Master's Degree,Life Sciences,Male,Sales Executive,Divorced,4115.0,No,1,3,3,3,3,8,4,3,0,3,Low,26-35
2023-03-28,40,No,Travel_Frequently,Sales,2,Master's Degree,Medical,Male,Sales Executive,Married,4327.0,No,2,2,4,3,3,5,0,0,0,2,Low,36-45
2023-04-04,50,No,Travel_Frequently,R&D,2,Bachelor's Degree,Medical,Female,Manager,Married,17856.0,No,1,4,3,3,4,32,2,2,2,3,High,46-55
2024-11-06,28,No,Travel_Rarely,R&D,19,Master's Degree,Medical,Male,Laboratory Technician,Married,3196.0,No,1,4,3,3,3,6,6,5,3,2,Low,26-35
2023-05-31,46,No,Travel_Rarely,R&D,15,Associates Degree,Life Sciences,Male,Research Director,Married,19081.0,No,2,4,1,3,3,25,4,2,0,2,High,46-55
2023-12-10,35,No,Travel_Rarely,Sales,17,Master's Degree,Life Sciences,Male,Sales Executive,Married,8966.0,Yes,1,3,4,3,3,15,7,7,1,2,High,26-35
2024-04-22,24,Yes,Travel_Rarely,R&D,17,Associates Degree,Life Sciences,Female,Laboratory Technician,Married,2210.0,No,2,4,1,1,3,1,1,0,0,3,Low,18-25
2024-08-08,33,No,Travel_Frequently,Sales,25,Bachelor's Degree,Medical,Female,Sales Executive,Married,4539.0,No,3,2,1,2,3,10,10,7,0,3,Low,26-35
2024-08-31,36,No,Travel_Rarely,R&D,6,Master's Degree,Life Sciences,Male,Laboratory Technician,Divorced,2741.0,No,3,3,3,3,3,7,7,7,1,4,Low,36-45
2023-10-30,30,No,Travel_Rarely,R&D,7,Master's Degree,Life Sciences,Male,Laboratory Technician,Divorced,3491.0,No,3,3,1,2,3,10,10,7,8,4,Low,26-35
2023-12-22,44,No,Travel_Rarely,R&D,29,Master's Degree,Other,Male,Research Scientist,Single,4541.0,No,4,4,2,3,4,20,20,11,13,3,Low,36-45
2024-08-01,20,No,Travel_Rarely,Sales,21,Bachelor's Degree,Marketing,Male,Sales Representative,Single,2678.0,No,4,3,4,3,3,2,2,1,2,2,Low,18-25
2023-01-26,46,No,Travel_Rarely,R&D,2,Master's Degree,Technical Degree,Male,Manufacturing Director,Divorced,7379.0,No,4,4,3,2,3,12,6,3,1,3,Medium,46-55
2024-01-18,42,No,Non-Travel,HR,2,Doctoral Degree,Medical,Male,Human Resources,Married,6272.0,No,1,4,1,4,3,10,4,3,0,3,Medium,36-45
2024-05-23,60,No,Travel_Rarely,Sales,7,Master's Degree,Marketing,Male,Sales Executive,Divorced,5220.0,Yes,4,2,2,3,3,12,11,7,1,3,Medium,56-65
2023-09-14,32,No,Travel_Frequently,R&D,13,Bachelor's Degree,Other,Female,Laboratory Technician,Married,2743.0,No,2,3,3,3,4,2,2,2,2,2,Low,26-35
2023-07-09,32,No,Travel_Frequently,R&D,2,Associates Degree,Life Sciences,Female,Research Scientist,Single,4998.0,Yes,3,4,4,3,3,10,8,7,0,2,Low,26-35
2024-09-23,36,No,Travel_Rarely,R&D,1,Bachelor's Degree,Technical Degree,Female,Manufacturing Director,Divorced,10252.0,Yes,1,3,3,3,4,17,7,7,7,2,High,36-45
2023-02-08,33,No,Travel_Rarely,R&D,9,Bachelor's Degree,Medical,Male,Research Scientist,Married,2781.0,No,4,1,2,3,3,15,14,10,4,5,Low,26-35
2024-08-11,40,No,Travel_Rarely,Sales,10,Bachelor's Degree,Technical Degree,Female,Sales Executive,Divorced,6852.0,No,2,2,2,4,3,7,5,1,1,2,Medium,36-45
2023-09-04,25,No,Travel_Rarely,Sales,10,Master's Degree,Life Sciences,Male,Sales Executive,Single,4950.0,No,4,3,2,3,3,5,4,3,1,4,Low,18-25
2023-12-21,30,No,Travel_Rarely,R&D,1,Bachelor's Degree,Medical,Male,Research Scientist,Married,3579.0,Yes,2,4,1,3,4,12,11,9,5,2,Low,26-35
2023-01-24,42,No,Travel_Frequently,R&D,26,Doctoral Degree,Medical,Female,Research Director,Married,13191.0,Yes,1,1,3,3,3,20,1,0,0,6,High,36-45
2024-05-18,35,No,Non-Travel,Sales,8,Associates Degree,Marketing,Female,Sales Executive,Married,10377.0,Yes,4,3,2,2,3,16,13,2,4,6,High,26-35
2023-12-20,27,No,Travel_Rarely,R&D,14,Bachelor's Degree,Life Sciences,Male,Research Scientist,Married,2235.0,Yes,1,1,4,2,3,9,9,7,6,3,Low,26-35
2024-03-23,54,No,Travel_Frequently,R&D,1,Master's Degree,Life Sciences,Female,Manufacturing Director,Divorced,10502.0,No,3,4,1,1,3,33,5,4,1,2,High,46-55
2023-02-23,44,No,Travel_Rarely,R&D,2,High School,Life Sciences,Female,Research Scientist,Married,2011.0,No,4,1,4,3,3,10,10,5,7,5,Low,36-45
2024-01-28,19,Yes,Non-Travel,R&D,10,Bachelor's Degree,Medical,Female,Research Scientist,Single,1859.0,Yes,2,1,2,4,4,1,1,1,0,2,Low,18-25
2023-09-15,29,No,Travel_Rarely,R&D,1,Bachelor's Degree,Life Sciences,Female,Research Scientist,Divorced,3760.0,No,4,1,1,3,3,3,3,2,1,5,Low,26-35
2023-11-26,54,No,Travel_Rarely,R&D,3,Bachelor's Degree,Life Sciences,Male,Research Director,Married,17779.0,No,4,4,1,3,3,36,10,9,0,2,High,46-55
2023-06-19,31,No,Travel_Rarely,R&D,11,Associates Degree,Medical,Male,Healthcare Representative,Married,6833.0,Yes,1,3,4,2,3,6,6,5,0,2,Medium,26-35
2023-03-04,31,No,Travel_Rarely,R&D,24,Bachelor's Degree,Medical,Female,Healthcare Representative,Single,6812.0,No,1,3,2,3,3,10,10,9,1,2,Medium,26-35
2024-11-01,59,No,Travel_Rarely,Sales,3,Bachelor's Degree,Life Sciences,Female,Sales Executive,Single,5171.0,No,4,3,4,3,3,13,6,1,0,2,Medium,56-65
2024-04-19,43,No,Travel_Rarely,R&D,3,Bachelor's Degree,Life Sciences,Male,Research Director,Married,19740.0,No,4,3,2,3,3,25,8,7,0,2,High,36-45
2023-03-04,49,No,Travel_Rarely,R&D,4,Associates Degree,Medical,Male,Manager,Married,18711.0,No,3,1,3,4,3,23,1,0,0,2,High,46-55
2024-03-15,36,No,Travel_Frequently,R&D,3,Bachelor's Degree,Technical Degree,Male,Research Scientist,Married,3692.0,No,2,3,3,2,3,12,11,10,0,2,Low,36-45
2024-06-06,48,No,Travel_Rarely,R&D,2,Associates Degree,Technical Degree,Male,Laboratory Technician,Single,2559.0,No,2,4,3,2,3,7,1,0,0,4,Low,46-55
2023-09-23,27,No,Travel_Rarely,R&D,4,Associates Degree,Life Sciences,Male,Research Scientist,Divorced,2517.0,No,3,1,2,3,3,5,5,3,0,2,Low,26-35
2024-05-06,29,No,Travel_Rarely,R&D,7,Bachelor's Degree,Life Sciences,Male,Healthcare Representative,Divorced,6623.0,Yes,4,3,2,3,3,6,6,0,1,2,Medium,26-35
2023-09-16,48,No,Travel_Rarely,R&D,1,Bachelor's Degree,Life Sciences,Male,Research Director,Single,18265.0,No,4,4,3,4,3,25,1,0,0,3,High,46-55
2023-12-23,29,No,Travel_Rarely,R&D,1,Bachelor's Degree,Life Sciences,Female,Research Director,Divorced,16124.0,No,4,4,2,2,3,9,7,7,1,2,High,26-35
2024-12-14,34,No,Travel_Rarely,R&D,20,Bachelor's Degree,Technical Degree,Female,Research Scientist,Married,2585.0,No,3,3,4,2,3,2,1,0,0,5,Low,26-35
2023-01-13,44,No,Travel_Rarely,Sales,5,Bachelor's Degree,Marketing,Male,Manager,Married,18213.0,No,2,2,3,3,3,26,22,9,3,5,High,36-45
2024-08-26,33,No,Travel_Rarely,Sales,10,Doctoral Degree,Marketing,Male,Sales Executive,Divorced,8380.0,Yes,3,4,4,3,3,10,9,8,0,3,High,26-35
2024-07-29,19,No,Travel_Rarely,R&D,25,Bachelor's Degree,Life Sciences,Female,Research Scientist,Single,2994.0,Yes,4,2,4,3,3,1,1,0,0,2,Low,18-25
2023-06-24,23,No,Travel_Rarely,R&D,1,Associates Degree,Life Sciences,Male,Research Scientist,Married,1223.0,No,3,4,4,3,4,1,1,0,0,2,Low,18-25
2024-12-16,25,Yes,Travel_Frequently,Sales,24,High School,Life Sciences,Male,Sales Representative,Single,1118.0,Yes,4,3,4,3,3,1,1,0,1,4,Low,18-25
2023-06-14,26,No,Travel_Rarely,R&D,4,Associates Degree,Life Sciences,Male,Research Scientist,Single,2875.0,Yes,4,3,2,2,4,8,8,5,2,2,Low,26-35
2024-09-13,45,Yes,Travel_Rarely,Sales,2,Bachelor's Degree,Marketing,Female,Manager,Single,18824.0,Yes,2,1,1,3,3,26,24,10,1,2,High,36-45
2023-04-04,55,No,Non-Travel,R&D,8,High School,Medical,Male,Healthcare Representative,Divorced,13577.0,Yes,2,4,4,3,3,34,33,9,15,3,High,46-55
2023-03-21,21,Yes,Travel_Frequently,R&D,10,Associates Degree,Life Sciences,Female,Laboratory Technician,Single,2625.0,No,3,1,3,1,4,2,2,2,2,2,Low,18-25
2023-08-22,46,No,Travel_Rarely,Sales,4,Associates Degree,Marketing,Female,Manager,Married,18789.0,No,2,4,3,3,3,26,11,4,0,2,High,46-55
2024-04-02,34,No,Travel_Rarely,Sales,2,Bachelor's Degree,Marketing,Female,Sales Executive,Single,4538.0,Yes,1,3,4,3,3,4,3,2,0,3,Low,26-35
2023-07-23,51,No,Travel_Frequently,Sales,9,Bachelor's Degree,Life Sciences,Male,Manager,Divorced,19847.0,Yes,2,4,1,2,4,31,29,10,11,5,High,46-55
2024-12-26,59,No,Travel_Rarely,R&D,18,Master's Degree,Medical,Male,Manufacturing Director,Single,10512.0,No,4,4,4,2,3,25,9,7,5,6,High,56-65
2023-12-31,34,No,Travel_Frequently,R&D,19,Bachelor's Degree,Medical,Female,Laboratory Technician,Divorced,4444.0,No,2,3,3,4,3,15,11,8,5,2,Low,26-35
2023-11-08,28,No,Travel_Frequently,R&D,1,Master's Degree,Medical,Male,Laboratory Technician,Single,2154.0,Yes,3,4,3,2,3,5,4,2,0,2,Low,26-35
2023-03-05,44,No,Travel_Rarely,R&D,4,Associates Degree,Life Sciences,Male,Manager,Divorced,19190.0,No,1,3,4,2,3,26,25,9,14,4,High,36-45
2024-07-12,34,No,Travel_Frequently,HR,11,Bachelor's Degree,Life Sciences,Male,Human Resources,Married,4490.0,No,2,3,4,4,3,14,10,9,1,5,Low,26-35
2024-04-10,35,No,Travel_Rarely,R&D,6,High School,Life Sciences,Male,Research Scientist,Married,3506.0,Yes,3,3,4,3,3,4,3,2,2,3,Low,26-35
2024-01-30,42,No,Travel_Rarely,R&D,7,Master's Degree,Medical,Female,Research Scientist,Married,2372.0,Yes,2,2,4,3,3,18,1,0,0,2,Low,36-45
2024-01-26,43,No,Travel_Rarely,Sales,4,Master's Degree,Marketing,Female,Sales Executive,Single,10231.0,No,4,4,4,4,3,23,21,7,15,3,High,36-45
2024-08-09,36,No,Travel_Rarely,R&D,2,Master's Degree,Life Sciences,Female,Manufacturing Director,Single,5410.0,Yes,2,3,4,3,3,18,16,14,5,2,Medium,36-45
2024-06-01,44,Yes,Travel_Rarely,R&D,15,Bachelor's Degree,Medical,Female,Healthcare Representative,Married,7978.0,No,4,1,4,3,3,10,10,7,0,2,Medium,36-45
2023-08-30,28,No,Travel_Frequently,R&D,2,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Married,3867.0,Yes,4,4,2,3,3,2,2,2,2,2,Low,26-35
2023-12-19,51,No,Travel_Frequently,R&D,6,Associates Degree,Medical,Female,Laboratory Technician,Single,2838.0,No,3,2,2,2,3,8,7,0,7,6,Low,46-55
2023-04-01,30,No,Non-Travel,R&D,9,Associates Degree,Medical,Female,Manufacturing Director,Single,4695.0,Yes,3,3,3,3,3,10,8,4,1,3,Low,26-35
2023-07-13,29,Yes,Travel_Rarely,R&D,7,Bachelor's Degree,Technical Degree,Female,Laboratory Technician,Divorced,3339.0,Yes,3,2,1,3,3,10,7,7,7,2,Low,26-35
2024-10-25,28,No,Travel_Rarely,R&D,1,Bachelor's Degree,Technical Degree,Male,Research Scientist,Single,2080.0,No,1,4,2,2,3,5,3,2,1,2,Low,26-35
2024-09-05,25,No,Travel_Rarely,R&D,1,Bachelor's Degree,Medical,Female,Research Scientist,Single,2096.0,No,2,4,4,2,3,2,2,2,2,3,Low,18-25
2024-10-19,32,No,Travel_Rarely,Sales,8,Bachelor's Degree,Medical,Male,Sales Executive,Married,6209.0,No,4,3,3,4,3,10,10,7,0,4,Medium,26-35
2023-02-25,45,No,Travel_Frequently,R&D,25,Bachelor's Degree,Medical,Female,Manager,Single,18061.0,No,2,2,3,3,4,22,0,0,0,4,High,36-45
2023-01-06,39,No,Travel_Rarely,R&D,13,Master's Degree,Medical,Female,Manager,Divorced,17123.0,Yes,2,3,4,3,3,21,19,9,15,4,High,36-45
2023-12-12,58,No,Travel_Rarely,R&D,23,Master's Degree,Life Sciences,Male,Research Scientist,Divorced,2372.0,No,3,1,4,3,3,2,2,2,2,3,Low,56-65
2024-07-01,32,Yes,Travel_Rarely,R&D,7,Associates Degree,Life Sciences,Male,Laboratory Technician,Married,4883.0,No,3,4,1,3,3,10,10,4,1,3,Low,26-35
2024-11-03,39,Yes,Travel_Rarely,R&D,23,Bachelor's Degree,Medical,Male,Research Scientist,Single,3904.0,No,1,3,1,3,3,6,5,2,0,2,Low,36-45
2023-10-04,30,No,Travel_Rarely,R&D,6,Bachelor's Degree,Technical Degree,Female,Laboratory Technician,Married,4627.0,No,4,1,1,3,3,10,9,2,6,6,Low,26-35
2024-02-19,36,No,Travel_Rarely,R&D,10,Master's Degree,Technical Degree,Female,Healthcare Representative,Married,7094.0,No,3,4,1,3,3,10,7,7,1,0,Medium,36-45
2023-10-25,46,No,Travel_Rarely,HR,1,Associates Degree,Life Sciences,Female,Human Resources,Single,3423.0,No,1,4,3,4,3,10,7,6,5,3,Low,46-55
2023-02-25,28,No,Non-Travel,R&D,1,Bachelor's Degree,Life Sciences,Female,Laboratory Technician,Married,6674.0,No,4,3,1,3,3,10,9,8,7,6,Medium,26-35
2023-04-13,50,No,Travel_Rarely,R&D,28,Bachelor's Degree,Life Sciences,Female,Research Director,Married,16880.0,Yes,1,4,2,3,3,25,3,2,1,2,High,46-55
2024-08-12,40,Yes,Travel_Rarely,Sales,25,Master's Degree,Marketing,Male,Sales Executive,Single,9094.0,Yes,2,4,3,3,3,9,5,4,1,2,High,36-45
2023-07-25,52,Yes,Travel_Rarely,Sales,5,Bachelor's Degree,Life Sciences,Male,Sales Executive,Single,8446.0,Yes,2,2,3,2,3,10,8,7,7,2,High,46-55
2024-09-17,30,No,Travel_Rarely,R&D,17,Master's Degree,Medical,Female,Manager,Married,11916.0,Yes,1,2,4,3,4,9,9,1,0,2,High,26-35
2023-01-22,39,No,Travel_Rarely,R&D,18,Associates Degree,Life Sciences,Male,Manufacturing Director,Single,4534.0,No,3,1,1,3,3,9,8,7,1,6,Low,36-45
2023-07-24,31,No,Non-Travel,Sales,2,Master's Degree,Life Sciences,Female,Sales Executive,Divorced,9852.0,Yes,3,4,1,2,3,10,10,8,9,5,High,26-35
2024-10-09,41,No,Non-Travel,Sales,10,Associates Degree,Medical,Male,Sales Executive,Single,6151.0,No,2,3,1,3,3,19,19,2,11,4,Medium,36-45
2023-09-21,31,Yes,Travel_Frequently,Sales,1,Bachelor's Degree,Life Sciences,Female,Sales Representative,Single,2302.0,Yes,2,4,1,4,3,3,3,2,2,2,Low,26-35
2023-09-20,44,Yes,Travel_Rarely,R&D,3,Bachelor's Degree,Life Sciences,Male,Laboratory Technician,Married,2362.0,No,1,1,3,4,3,10,3,2,1,4,Low,36-45
2024-07-14,42,No,Non-Travel,R&D,2,High School,Life Sciences,Male,Manager,Married,17861.0,Yes,3,3,4,2,3,21,20,8,2,3,High,36-45
2023-09-05,55,No,Travel_Rarely,R&D,2,Associates Degree,Medical,Female,Manager,Married,19187.0,No,3,4,4,3,3,23,19,9,9,5,High,46-55
2024-05-22,56,No,Travel_Rarely,HR,8,Master's Degree,Life Sciences,Male,Manager,Single,19717.0,No,2,4,1,3,3,36,7,3,7,4,High,56-65
2024-01-20,40,No,Non-Travel,R&D,16,Associates Degree,Life Sciences,Male,Research Scientist,Divorced,3544.0,No,3,3,2,3,3,6,4,2,0,0,Low,36-45
2023-11-30,34,No,Travel_Rarely,R&D,9,Bachelor's Degree,Life Sciences,Male,Healthcare Representative,Divorced,8500.0,No,4,4,4,2,3,10,9,7,1,0,High,26-35
2024-09-25,40,No,Travel_Rarely,R&D,2,Bachelor's Degree,Life Sciences,Male,Research Scientist,Single,4661.0,No,4,3,3,3,3,9,9,8,8,4,Low,36-45
2023-02-25,41,No,Travel_Frequently,Sales,1,Bachelor's Degree,Marketing,Female,Sales Executive,Divorced,4103.0,No,1,3,4,3,3,10,9,3,1,2,Low,36-45
2024-04-09,35,No,Travel_Frequently,R&D,4,Master's Degree,Life Sciences,Male,Research Scientist,Single,4249.0,Yes,3,3,2,3,3,9,9,6,1,3,Low,26-35
2024-11-11,51,No,Travel_Rarely,HR,5,Bachelor's Degree,Life Sciences,Male,Manager,Divorced,14026.0,Yes,2,3,2,3,3,33,33,9,0,2,High,46-55
2024-11-25,38,No,Travel_Rarely,Sales,2,Associates Degree,Life Sciences,Female,Sales Executive,Divorced,6893.0,No,1,2,4,3,3,11,7,7,1,3,Medium,36-45
2024-06-17,34,No,Travel_Rarely,Sales,15,Associates Degree,Medical,Female,Sales Executive,Single,6125.0,No,1,3,4,4,3,10,10,8,9,6,Medium,26-35
2024-12-19,25,No,Travel_Rarely,R&D,19,High School,Medical,Male,Laboratory Technician,Married,3669.0,No,4,4,3,2,3,7,3,2,1,6,Low,18-25
2024-08-01,58,Yes,Travel_Rarely,R&D,7,Master's Degree,Medical,Female,Manufacturing Director,Married,10008.0,Yes,1,3,4,2,3,31,10,9,5,0,High,56-65
2024-01-13,40,No,Travel_Rarely,R&D,1,Master's Degree,Life Sciences,Male,Laboratory Technician,Married,2387.0,No,2,2,3,3,4,7,4,2,0,3,Low,36-45
2023-05-26,36,No,Travel_Frequently,Sales,7,Bachelor's Degree,Marketing,Female,Sales Executive,Married,4639.0,No,1,1,4,2,3,17,15,7,6,2,Low,36-45
2023-05-31,48,No,Travel_Rarely,R&D,4,Bachelor's Degree,Life Sciences,Male,Manufacturing Director,Single,7898.0,No,4,4,3,3,3,11,10,9,0,2,Medium,46-55
2024-03-31,27,No,Travel_Rarely,Sales,11,Bachelor's Degree,Medical,Female,Sales Representative,Married,2534.0,No,4,3,2,3,3,5,1,0,0,4,Low,26-35
2024-01-28,51,No,Travel_Rarely,R&D,11,Associates Degree,Technical Degree,Female,Manufacturing Director,Single,13142.0,No,2,4,2,2,3,29,5,2,0,1,High,46-55
2024-09-01,18,No,Non-Travel,R&D,1,Bachelor's Degree,Life Sciences,Female,Laboratory Technician,Single,1611.0,No,4,4,3,4,3,0,0,0,0,5,Low,18-25
2024-03-26,35,No,Travel_Rarely,R&D,1,Bachelor's Degree,Medical,Female,Laboratory Technician,Married,5363.0,No,4,4,2,3,3,10,9,7,0,0,Medium,26-35
2024-08-01,27,No,Travel_Frequently,Sales,2,High School,Life Sciences,Male,Sales Executive,Single,5071.0,No,4,4,2,3,4,8,6,2,0,3,Medium,26-35
2024-12-27,55,Yes,Travel_Rarely,Sales,13,Master's Degree,Marketing,Male,Sales Executive,Single,13695.0,Yes,3,1,3,2,3,24,19,7,3,2,High,46-55
2023-11-21,56,No,Travel_Rarely,R&D,23,Bachelor's Degree,Life Sciences,Male,Manufacturing Director,Married,13402.0,Yes,2,4,1,3,3,33,19,16,15,0,High,56-65
2023-08-06,34,No,Non-Travel,R&D,26,High School,Technical Degree,Female,Research Scientist,Divorced,2029.0,No,3,1,3,3,4,5,5,4,0,2,Low,26-35
2024-05-19,40,No,Travel_Rarely,R&D,2,High School,Medical,Female,Healthcare Representative,Divorced,6377.0,No,3,2,2,3,4,15,12,11,11,0,Medium,36-45
2024-02-14,34,No,Travel_Rarely,R&D,29,Bachelor's Degree,Medical,Male,Laboratory Technician,Married,5429.0,No,3,2,1,3,3,10,8,7,7,1,Medium,26-35
2024-03-01,31,Yes,Travel_Frequently,Sales,2,Bachelor's Degree,Life Sciences,Female,Sales Representative,Single,2785.0,No,4,3,3,4,3,3,1,0,0,3,Low,26-35
2023-10-31,35,Yes,Travel_Frequently,Sales,18,Master's Degree,Marketing,Female,Sales Executive,Married,4614.0,Yes,3,4,3,2,3,5,4,2,3,0,Low,26-35
2024-12-12,38,No,Travel_Frequently,R&D,7,Bachelor's Degree,Life Sciences,Male,Research Scientist,Divorced,2610.0,No,3,4,4,3,3,4,4,2,0,2,Low,36-45
2024-08-17,34,No,Travel_Rarely,R&D,2,Master's Degree,Technical Degree,Female,Healthcare Representative,Single,6687.0,No,4,3,4,4,3,14,14,11,4,2,Medium,26-35
2024-06-14,28,No,Travel_Rarely,Sales,26,Bachelor's Degree,Life Sciences,Male,Sales Executive,Married,4724.0,No,1,3,3,3,3,5,5,3,0,0,Low,26-35
2024-04-01,31,Yes,Travel_Rarely,R&D,22,Master's Degree,Medical,Male,Manufacturing Director,Married,6179.0,Yes,3,4,4,2,3,10,10,2,6,3,Medium,26-35
2024-07-01,39,No,Travel_Rarely,Sales,21,Master's Degree,Life Sciences,Male,Sales Executive,Married,6120.0,Yes,4,1,4,4,3,8,5,4,1,2,Medium,36-45
2024-09-10,51,No,Travel_Frequently,Sales,2,Bachelor's Degree,Marketing,Male,Sales Executive,Married,10596.0,No,2,2,2,3,3,14,4,2,3,5,High,46-55
2023-02-16,41,No,Travel_Frequently,R&D,22,Bachelor's Degree,Life Sciences,Female,Research Scientist,Divorced,5467.0,Yes,4,4,1,2,3,12,6,2,3,4,Medium,36-45
2023-08-27,37,No,Travel_Rarely,R&D,4,High School,Life Sciences,Male,Research Scientist,Married,2996.0,Yes,3,3,4,3,3,8,6,4,1,2,Low,36-45
2024-05-13,33,No,Travel_Frequently,Sales,5,High School,Life Sciences,Male,Sales Executive,Married,9998.0,No,4,2,1,4,3,8,5,4,1,2,High,26-35
2024-12-01,32,No,Travel_Rarely,Sales,2,High School,Marketing,Male,Sales Executive,Married,4078.0,Yes,2,3,1,2,3,4,3,2,1,3,Low,26-35
2023-07-25,39,No,Non-Travel,R&D,25,Associates Degree,Life Sciences,Male,Healthcare Representative,Married,10920.0,No,3,3,2,3,4,13,6,4,0,2,High,36-45
2023-01-25,25,No,Travel_Rarely,Sales,18,High School,Life Sciences,Male,Sales Executive,Married,6232.0,No,3,1,2,2,3,6,3,2,1,3,Medium,18-25
2023-01-11,52,No,Travel_Frequently,R&D,28,Associates Degree,Medical,Female,Manufacturing Director,Married,13247.0,Yes,3,4,2,2,3,24,5,3,0,3,High,46-55
2024-12-22,43,No,Travel_Rarely,R&D,6,Bachelor's Degree,Medical,Female,Research Scientist,Single,4081.0,Yes,3,1,1,1,3,20,20,7,1,3,Low,36-45
2024-12-10,27,No,Travel_Rarely,Sales,10,Bachelor's Degree,Marketing,Female,Sales Executive,Married,5769.0,Yes,4,4,4,3,3,6,6,2,4,3,Medium,26-35
2023-11-03,27,Yes,Travel_Rarely,R&D,17,Master's Degree,Life Sciences,Female,Research Scientist,Single,2394.0,Yes,3,4,4,3,3,8,8,2,7,2,Low,26-35
2023-02-05,26,No,Travel_Rarely,R&D,2,High School,Medical,Male,Research Scientist,Single,3904.0,No,4,1,4,3,3,5,4,3,1,2,Low,26-35
2023-05-03,42,No,Travel_Rarely,HR,10,Bachelor's Degree,Human Resources,Female,Manager,Married,16799.0,No,1,3,3,3,3,21,20,7,0,5,High,36-45
2023-02-05,32,No,Non-Travel,R&D,15,Master's Degree,Medical,Female,Healthcare Representative,Divorced,6667.0,No,4,3,2,3,3,9,5,1,1,6,Medium,26-35
2024-04-05,36,No,Non-Travel,R&D,1,Master's Degree,Medical,Female,Manufacturing Director,Married,4374.0,No,3,4,3,3,3,4,3,2,1,6,Low,36-45
2023-01-16,35,No,Non-Travel,R&D,8,Master's Degree,Life Sciences,Female,Healthcare Representative,Married,4148.0,No,3,3,4,3,3,15,14,11,2,5,Low,26-35
2023-01-23,47,No,Non-Travel,R&D,1,High School,Medical,Female,Research Director,Married,11957.0,No,2,3,1,1,3,14,13,8,5,3,High,46-55
2023-03-03,18,No,Non-Travel,R&D,14,Bachelor's Degree,Medical,Female,Research Scientist,Single,1514.0,No,3,2,3,1,3,0,0,0,0,4,Low,18-25
2023-08-08,39,No,Non-Travel,Sales,21,Master's Degree,Life Sciences,Female,Sales Executive,Married,5736.0,No,3,1,3,3,3,10,3,2,1,1,Medium,36-45
2023-11-15,24,No,Non-Travel,Sales,13,Associates Degree,Life Sciences,Female,Sales Representative,Married,2033.0,No,2,4,3,3,3,1,1,0,0,2,Low,18-25
2024-03-27,33,No,Non-Travel,Sales,2,Bachelor's Degree,Marketing,Female,Sales Executive,Single,5147.0,No,2,4,4,2,3,13,11,7,1,2,Medium,26-35
2024-07-30,48,No,Travel_Frequently,R&D,22,Bachelor's Degree,Medical,Female,Manager,Divorced,17174.0,No,4,4,2,3,3,24,22,17,4,3,High,46-55
2023-06-01,36,No,Travel_Frequently,R&D,4,Associates Degree,Life Sciences,Female,Manufacturing Director,Divorced,5131.0,No,2,4,2,3,3,18,4,2,0,3,Medium,36-45
2023-03-05,38,No,Travel_Frequently,R&D,2,Associates Degree,Medical,Female,Laboratory Technician,Married,2468.0,No,2,3,2,2,3,9,6,1,0,4,Low,36-45
2024-05-28,27,No,Travel_Frequently,R&D,15,Bachelor's Degree,Life Sciences,Female,Research Scientist,Married,4774.0,No,1,4,4,2,3,8,7,6,7,2,Low,26-35
2024-02-23,40,No,Travel_Frequently,R&D,11,Bachelor's Degree,Technical Degree,Female,Laboratory Technician,Married,6323.0,No,3,4,1,4,3,10,10,9,9,2,Medium,36-45
2024-12-01,29,No,Travel_Frequently,R&D,2,High School,Life Sciences,Female,Laboratory Technician,Married,3180.0,No,2,4,3,3,3,4,3,2,0,3,Low,26-35
2023-07-23,39,No,Travel_Frequently,R&D,4,Bachelor's Degree,Medical,Female,Manufacturing Director,Single,5042.0,No,3,1,4,1,3,10,9,2,3,2,Medium,36-45
2024-07-27,42,No,Travel_Frequently,R&D,9,Associates Degree,Medical,Female,Laboratory Technician,Single,3673.0,No,4,1,3,3,3,12,12,9,5,3,Low,36-45
